ym;kraj;okres;suma_spolu;pocet;priemerna_suma;strana
2015-05-01;Bratislavský kraj;Malacky;716225.2;64;11191.01875;dodavatel
2015-05-01;Bratislavský kraj;Pezinok;1270747.97;119;10678.5543697479;dodavatel
2015-05-01;Bratislavský kraj;Senec;212893.74;61;3490.06131147541;dodavatel
2015-05-01;Košický kraj;Gelnica;422619.79;29;14573.0962068966;dodavatel
2015-05-01;Košický kraj;KE;42568710.69;901;47246.0717980022;dodavatel
2015-05-01;Košický kraj;Košice-okolie;25027.71;116;215.756120689655;dodavatel
2015-05-01;Košický kraj;Michalovce;4731246.77;288;16427.9401736111;dodavatel
2015-05-01;Košický kraj;Rožňava;1161709.7;152;7642.82697368421;dodavatel
2015-05-01;Košický kraj;Sobrance;559845.68;64;8747.58875;dodavatel
2015-05-01;Košický kraj;Spišská Nová Ves;2241002.72;206;10878.6539805825;dodavatel
2015-05-01;Košický kraj;Trebišov;8361339.11;610;13707.113295082;dodavatel
2015-05-01;Nitriansky kraj;Komárno;1643075.93;158;10399.2147468354;dodavatel
2015-05-01;Nitriansky kraj;Levice;2716822.59;231;11761.1367532468;dodavatel
2015-05-01;Nitriansky kraj;Nitra;30664887.94;453;67692.9093598234;dodavatel
2015-05-01;Nitriansky kraj;Nové Zámky;991139.96;276;3591.0868115942;dodavatel
2015-05-01;Nitriansky kraj;Šaľa;767260.34;55;13950.188;dodavatel
2015-05-01;Nitriansky kraj;Topoľčany;196688.3;126;1561.01825396825;dodavatel
2015-05-01;Nitriansky kraj;Zlaté Moravce;84583.1;68;1243.86911764706;dodavatel
2015-05-01;Prešovský kraj;Bardejov;3966653.44;540;7345.65451851852;dodavatel
2015-05-01;Prešovský kraj;Humenné;422075.2;130;3246.73230769231;dodavatel
2015-05-01;Prešovský kraj;Kežmarok;306067.5;103;2971.52912621359;dodavatel
2015-05-01;Prešovský kraj;Levoča;260296.83;61;4267.16114754098;dodavatel
2015-05-01;Prešovský kraj;Medzilaborce;31335.45;19;1649.23421052632;dodavatel
2015-05-01;Prešovský kraj;Poprad;374789.41;75;4997.19213333333;dodavatel
2015-05-01;Prešovský kraj;Prešov;235479.94;118;1995.59271186441;dodavatel
2015-05-01;Prešovský kraj;Sabinov;1135488.85;108;10513.7856481481;dodavatel
2015-05-01;Prešovský kraj;Snina;1209860.13;86;14068.1410465116;dodavatel
2015-05-01;Prešovský kraj;Stará Ľubovňa;2986181.07;138;21638.9932608696;dodavatel
2015-05-01;Prešovský kraj;Stropkov;296436.99;38;7800.97342105263;dodavatel
2015-05-01;Prešovský kraj;Svidník;263592.84;79;3336.6182278481;dodavatel
2015-05-01;Prešovský kraj;Vranov nad Topľou;239198.9;121;1976.85041322314;dodavatel
2015-05-01;Trenčiansky kraj;Bánovce nad Bebravou;126763.07;43;2947.97837209302;dodavatel
2015-05-01;Trenčiansky kraj;Ilava;740504.71;76;9743.48302631579;dodavatel
2015-05-01;Trenčiansky kraj;Myjava;131214.6;30;4373.82;dodavatel
2015-05-01;Trenčiansky kraj;Nové Mesto nad Váhom;573244.35;112;5118.253125;dodavatel
2015-05-01;Trenčiansky kraj;Partizánske;1260688.08;78;16162.6676923077;dodavatel
2015-05-01;Trenčiansky kraj;Považská Bystrica;2744781.77;124;22135.3368548387;dodavatel
2015-05-01;Trenčiansky kraj;Prievidza;1313603.18;234;5613.6888034188;dodavatel
2015-05-01;Trenčiansky kraj;Púchov;1819005.43;47;38702.2431914894;dodavatel
2015-05-01;Trenčiansky kraj;Trenčín;10946892.55;317;34532.7840694006;dodavatel
2015-05-01;Trnavský kraj;Dunajská Streda;2213644.82;195;11352.0247179487;dodavatel
2015-05-01;Trnavský kraj;Galanta;1840464.42;163;11291.1927607362;dodavatel
2015-05-01;Trnavský kraj;Hlohovec;105626.3;58;1821.14310344828;dodavatel
2015-05-01;Trnavský kraj;Piešťany;2913165.39;201;14493.3601492537;dodavatel
2015-05-01;Trnavský kraj;Senica;718351.88;98;7330.1212244898;dodavatel
2015-05-01;Trnavský kraj;Skalica;87282.02;65;1342.80030769231;dodavatel
2015-05-01;Trnavský kraj;Trnava;7836110.67;273;28703.7020879121;dodavatel
2015-05-01;Žilinský kraj;Bytča;14268.28;18;792.682222222222;dodavatel
2015-05-01;Žilinský kraj;Čadca;395878.36;140;2827.70257142857;dodavatel
2015-05-01;Žilinský kraj;Dolný Kubín;2902132.36;108;26871.5959259259;dodavatel
2015-05-01;Žilinský kraj;Kysucké Nové Mesto;42600.75;51;835.308823529412;dodavatel
2015-05-01;Žilinský kraj;Liptovský Mikuláš;4141036.446;158;26209.0914303797;dodavatel
2015-05-01;Žilinský kraj;Martin;6168025.35;245;25175.6136734694;dodavatel
2015-05-01;Žilinský kraj;Námestovo;139305.52;63;2211.19873015873;dodavatel
2015-05-01;Žilinský kraj;Ružomberok;2492389.64;165;15105.3917575758;dodavatel
2015-05-01;Žilinský kraj;Turčianske Teplice;39999;16;2499.9375;dodavatel
2015-05-01;Žilinský kraj;Tvrdošín;193696.4;63;3074.54603174603;dodavatel
2015-05-01;Žilinský kraj;Žilina;14419070.62;477;30228.6595807128;dodavatel
2015-06-01;Banskobystrický kraj;Banská Bystrica;9029227.414;453;19932.0693465784;dodavatel
2015-06-01;Banskobystrický kraj;Banská Štiavnica;312892.17;38;8234.00447368421;dodavatel
2015-06-01;Banskobystrický kraj;Brezno;485710.75;58;8374.32327586207;dodavatel
2015-06-01;Banskobystrický kraj;Detva;999059.11;52;19212.6751923077;dodavatel
2015-06-01;Banskobystrický kraj;Krupina;1090303.4;27;40381.6074074074;dodavatel
2015-06-01;Banskobystrický kraj;Lučenec;3117516.122;130;23980.8932461538;dodavatel
2015-06-01;Banskobystrický kraj;Poltár;246106.53;13;18931.2715384615;dodavatel
2015-06-01;Banskobystrický kraj;Revúca;778962.85;75;10386.1713333333;dodavatel
2015-06-01;Banskobystrický kraj;Rimavská Sobota;2828252.22;140;20201.8015714286;dodavatel
2015-06-01;Banskobystrický kraj;Veľký Krtíš;995257.13;51;19514.8456862745;dodavatel
2015-06-01;Banskobystrický kraj;Zvolen;3561283.362;224;15898.5864375;dodavatel
2015-06-01;Banskobystrický kraj;Žarnovica;632717.33;66;9586.62621212121;dodavatel
2015-06-01;Banskobystrický kraj;Žiar nad Hronom;2031768.76;59;34436.7586440678;dodavatel
2015-06-01;Bratislavský kraj;BA;888214272.34;6454;137622.291964673;dodavatel
2015-06-01;Bratislavský kraj;Malacky;267626.22;52;5146.65807692308;dodavatel
2015-06-01;Bratislavský kraj;Pezinok;2046081.25;106;19302.6533018868;dodavatel
2015-06-01;Bratislavský kraj;Senec;996137.96;97;10269.4635051546;dodavatel
2015-06-01;Košický kraj;Gelnica;647618.74;34;19047.61;dodavatel
2015-06-01;Košický kraj;KE;59568344.67;709;84017.4113822285;dodavatel
2015-06-01;Košický kraj;Košice-okolie;2921382.51;178;16412.2612921348;dodavatel
2015-06-01;Košický kraj;Michalovce;35069338.09;300;116897.793633333;dodavatel
2015-06-01;Košický kraj;Rožňava;866195.38;70;12374.2197142857;dodavatel
2015-06-01;Košický kraj;Sobrance;743272.34;49;15168.8232653061;dodavatel
2015-06-01;Košický kraj;Spišská Nová Ves;2815921.61;143;19691.7595104895;dodavatel
2015-06-01;Košický kraj;Trebišov;9749554.37;442;22057.8153167421;dodavatel
2015-06-01;Nitriansky kraj;Komárno;2069958.52;148;13986.2062162162;dodavatel
2015-06-01;Nitriansky kraj;Levice;5167472.92;191;27054.8320418848;dodavatel
2015-06-01;Nitriansky kraj;Nitra;13568938.6;457;29691.3317286652;dodavatel
2015-06-01;Nitriansky kraj;Nové Zámky;5116889.58;193;26512.3812435233;dodavatel
2015-06-01;Nitriansky kraj;Šaľa;213544.61;35;6101.27457142857;dodavatel
2015-06-01;Nitriansky kraj;Topoľčany;1678985.25;67;25059.4813432836;dodavatel
2015-06-01;Nitriansky kraj;Zlaté Moravce;263931.95;40;6598.29875;dodavatel
2015-06-01;Prešovský kraj;Bardejov;6718967.92;488;13768.3768852459;dodavatel
2015-06-01;Prešovský kraj;Humenné;373365.47;76;4912.70355263158;dodavatel
2015-06-01;Prešovský kraj;Kežmarok;550664.053;73;7543.34319178082;dodavatel
2015-06-01;Prešovský kraj;Levoča;325005.06;61;5327.95180327869;dodavatel
2015-06-01;Prešovský kraj;Medzilaborce;13327;14;951.928571428571;dodavatel
2015-06-01;Prešovský kraj;Poprad;423850.21;58;7307.76224137931;dodavatel
2015-06-01;Prešovský kraj;Prešov;978601.24;115;8509.576;dodavatel
2015-06-01;Prešovský kraj;Sabinov;801959.94;53;15131.3196226415;dodavatel
2015-06-01;Prešovský kraj;Snina;376819.72;138;2730.57768115942;dodavatel
2015-06-01;Prešovský kraj;Stará Ľubovňa;608290.06;88;6912.38704545454;dodavatel
2015-06-01;Prešovský kraj;Stropkov;553131.37;33;16761.5566666667;dodavatel
2015-06-01;Prešovský kraj;Svidník;777886.21;50;15557.7242;dodavatel
2015-06-01;Prešovský kraj;Vranov nad Topľou;821943.63;94;8744.08117021277;dodavatel
2015-06-01;Trenčiansky kraj;Bánovce nad Bebravou;1243875.35;24;51828.1395833333;dodavatel
2015-06-01;Trenčiansky kraj;Ilava;810227.115;44;18414.2526136364;dodavatel
2015-06-01;Trenčiansky kraj;Myjava;114699.78;37;3099.99405405405;dodavatel
2015-06-01;Trenčiansky kraj;Nové Mesto nad Váhom;286944.67;78;3678.77782051282;dodavatel
2015-06-01;Trenčiansky kraj;Partizánske;1441475.01;72;20020.48625;dodavatel
2015-06-01;Trenčiansky kraj;Považská Bystrica;1427165.57;103;13855.976407767;dodavatel
2015-06-01;Trenčiansky kraj;Prievidza;7658604.45;248;30881.4695564516;dodavatel
2015-06-01;Trenčiansky kraj;Púchov;1383989.68;60;23066.4946666667;dodavatel
2015-06-01;Trenčiansky kraj;Trenčín;22320921.05;271;82365.0223247232;dodavatel
2015-06-01;Trnavský kraj;Dunajská Streda;1866138.67;161;11590.9234161491;dodavatel
2015-06-01;Trnavský kraj;Galanta;1537444.09;108;14235.5934259259;dodavatel
2015-06-01;Trnavský kraj;Hlohovec;2449733.37;41;59749.5943902439;dodavatel
2015-06-01;Trnavský kraj;Piešťany;5092125.29;133;38286.6563157895;dodavatel
2015-06-01;Trnavský kraj;Senica;1724211.88;83;20773.6371084337;dodavatel
2015-06-01;Trnavský kraj;Skalica;92199.12;33;2793.91272727273;dodavatel
2015-06-01;Trnavský kraj;Trnava;23119884.14;280;82571.0147857143;dodavatel
2015-06-01;Žilinský kraj;Bytča;57443.8;16;3590.2375;dodavatel
2015-06-01;Žilinský kraj;Čadca;1519079.92;107;14197.0085981308;dodavatel
2015-06-01;Žilinský kraj;Dolný Kubín;1738760.9;81;21466.1839506173;dodavatel
2015-06-01;Žilinský kraj;Kysucké Nové Mesto;461139.48;22;20960.8854545455;dodavatel
2015-06-01;Žilinský kraj;Liptovský Mikuláš;3298297.59;137;24075.1648905109;dodavatel
2015-06-01;Žilinský kraj;Martin;11536349.61;256;45063.8656640625;dodavatel
2015-06-01;Žilinský kraj;Námestovo;421680.56;62;6801.29935483871;dodavatel
2015-06-01;Žilinský kraj;Ružomberok;3315366.95;95;34898.5994736842;dodavatel
2015-06-01;Žilinský kraj;Turčianske Teplice;43694.1;14;3121.00714285714;dodavatel
2015-06-01;Žilinský kraj;Tvrdošín;126323.11;68;1857.69279411765;dodavatel
2015-06-01;Žilinský kraj;Žilina;35405987.335;354;100016.913375706;dodavatel
2015-07-01;Banskobystrický kraj;Banská Bystrica;80521488.588;565;142515.90900531;dodavatel
2015-07-01;Banskobystrický kraj;Banská Štiavnica;2701471.45;52;51951.3740384615;dodavatel
2015-07-01;Banskobystrický kraj;Brezno;1346723.33;103;13074.9837864078;dodavatel
2015-07-01;Banskobystrický kraj;Detva;216252.1;63;3432.57301587302;dodavatel
2015-07-01;Banskobystrický kraj;Krupina;244072.84;47;5193.03914893617;dodavatel
2015-07-01;Banskobystrický kraj;Lučenec;12312673.8;200;61563.369;dodavatel
2015-07-01;Banskobystrický kraj;Poltár;8471.84;11;770.167272727273;dodavatel
2015-07-01;Banskobystrický kraj;Revúca;416250.07;125;3330.00056;dodavatel
2015-07-01;Banskobystrický kraj;Rimavská Sobota;386145.65;240;1608.94020833333;dodavatel
2015-07-01;Banskobystrický kraj;Veľký Krtíš;167950.32;111;1513.06594594595;dodavatel
2015-07-01;Banskobystrický kraj;Zvolen;6628184.37;287;23094.7190592334;dodavatel
2015-07-01;Banskobystrický kraj;Žarnovica;85228.26;75;1136.3768;dodavatel
2015-07-01;Banskobystrický kraj;Žiar nad Hronom;1721581.51;116;14841.2199137931;dodavatel
2015-07-01;Bratislavský kraj;BA;691451748.999;5827;118663.420113094;dodavatel
2015-07-01;Bratislavský kraj;Malacky;473706.3;77;6152.02987012987;dodavatel
2015-07-01;Bratislavský kraj;Pezinok;1004259.97;140;7173.2855;dodavatel
2015-07-01;Bratislavský kraj;Senec;1877994.12;106;17716.9256603774;dodavatel
2015-07-01;Košický kraj;Gelnica;210032.2;43;4884.46976744186;dodavatel
2015-07-01;Košický kraj;KE;11714272.35;1168;10029.342765411;dodavatel
2015-07-01;Košický kraj;Košice-okolie;2158755.85;179;12060.088547486;dodavatel
2015-07-01;Košický kraj;Michalovce;6831489.9;600;11385.8165;dodavatel
2015-07-01;Košický kraj;Rožňava;83804.09;153;547.739150326797;dodavatel
2015-07-01;Košický kraj;Sobrance;193942.9;111;1747.23333333333;dodavatel
2015-07-01;Košický kraj;Spišská Nová Ves;1224506.71;217;5642.88806451613;dodavatel
2015-07-01;Košický kraj;Trebišov;6395593.612;707;9046.10128995757;dodavatel
2015-07-01;Nitriansky kraj;Komárno;4079133.26;238;17139.2153781513;dodavatel
2015-07-01;Nitriansky kraj;Levice;2361695.478;400;5904.238695;dodavatel
2015-07-01;Nitriansky kraj;Nitra;65876557.6;567;116184.404938272;dodavatel
2015-07-01;Nitriansky kraj;Nové Zámky;1273835.62;305;4176.5102295082;dodavatel
2015-07-01;Nitriansky kraj;Šaľa;430374.83;90;4781.94255555556;dodavatel
2015-07-01;Nitriansky kraj;Topoľčany;3439682.19;174;19768.2884482759;dodavatel
2015-07-01;Nitriansky kraj;Zlaté Moravce;493223.97;94;5247.0635106383;dodavatel
2015-07-01;Prešovský kraj;Bardejov;7388643.66;622;11878.8483279743;dodavatel
2015-07-01;Prešovský kraj;Humenné;370990.08;167;2221.49748502994;dodavatel
2015-07-01;Prešovský kraj;Kežmarok;2372805.19;99;23967.7291919192;dodavatel
2015-07-01;Prešovský kraj;Levoča;598424.39;69;8672.81724637681;dodavatel
2015-07-01;Prešovský kraj;Medzilaborce;883316.99;44;20075.3861363636;dodavatel
2015-07-01;Prešovský kraj;Poprad;1166582.35;86;13564.9110465116;dodavatel
2015-07-01;Prešovský kraj;Prešov;1062919.51;192;5536.03911458333;dodavatel
2015-07-01;Prešovský kraj;Sabinov;2112155.96;100;21121.5596;dodavatel
2015-07-01;Prešovský kraj;Snina;219959.64;168;1309.28357142857;dodavatel
2015-07-01;Prešovský kraj;Stará Ľubovňa;1166281.86;164;7111.47475609756;dodavatel
2015-07-01;Prešovský kraj;Stropkov;570918.39;61;9359.31786885246;dodavatel
2015-07-01;Prešovský kraj;Svidník;798480.89;98;8147.76418367347;dodavatel
2015-07-01;Prešovský kraj;Vranov nad Topľou;446250.12;180;2479.16733333333;dodavatel
2015-07-01;Trenčiansky kraj;Bánovce nad Bebravou;64272.48;44;1460.73818181818;dodavatel
2015-07-01;Trenčiansky kraj;Ilava;890211.16;77;11561.1838961039;dodavatel
2015-07-01;Trenčiansky kraj;Myjava;2547689.34;48;53076.86125;dodavatel
2015-07-01;Trenčiansky kraj;Nové Mesto nad Váhom;494212.64;98;5042.98612244898;dodavatel
2015-07-01;Trenčiansky kraj;Partizánske;1535432.79;86;17853.8696511628;dodavatel
2015-07-01;Trenčiansky kraj;Považská Bystrica;1083852.54;103;10522.8401941748;dodavatel
2015-07-01;Trenčiansky kraj;Prievidza;1597650.319;275;5809.63752363636;dodavatel
2015-07-01;Trenčiansky kraj;Púchov;623623.93;74;8427.35040540541;dodavatel
2015-07-01;Trenčiansky kraj;Trenčín;2272333.2197;340;6683.33299911765;dodavatel
2015-07-01;Trnavský kraj;Dunajská Streda;3631737.65;258;14076.5025193798;dodavatel
2015-07-01;Trnavský kraj;Galanta;5340529.47;199;26836.8315075377;dodavatel
2015-07-01;Trnavský kraj;Hlohovec;1533122.11;100;15331.2211;dodavatel
2015-07-01;Trnavský kraj;Piešťany;2554898.331;152;16808.5416513158;dodavatel
2015-07-01;Trnavský kraj;Senica;834089.93;123;6781.21894308943;dodavatel
2015-07-01;Trnavský kraj;Skalica;1785247.16;87;20520.0822988506;dodavatel
2015-07-01;Trnavský kraj;Trnava;10274000.78;347;29608.0714121037;dodavatel
2015-07-01;Žilinský kraj;Bytča;50494;29;1741.1724137931;dodavatel
2015-07-01;Žilinský kraj;Čadca;359468.97;142;2531.47161971831;dodavatel
2015-07-01;Žilinský kraj;Dolný Kubín;1387963.4;129;10759.4062015504;dodavatel
2015-07-01;Žilinský kraj;Kysucké Nové Mesto;847399.45;55;15407.2627272727;dodavatel
2015-07-01;Žilinský kraj;Liptovský Mikuláš;19104332.34;238;80270.3039495798;dodavatel
2015-07-01;Žilinský kraj;Martin;8499239.94;321;26477.3829906542;dodavatel
2015-07-01;Žilinský kraj;Námestovo;1013364.1;107;9470.69252336449;dodavatel
2015-07-01;Žilinský kraj;Ružomberok;1985871.87474;157;12648.8654442038;dodavatel
2015-07-01;Žilinský kraj;Turčianske Teplice;19088.58;30;636.286;dodavatel
2015-07-01;Žilinský kraj;Tvrdošín;255114.52;69;3697.31188405797;dodavatel
2015-07-01;Žilinský kraj;Žilina;32845864.78;525;62563.5519619048;dodavatel
2015-08-01;Banskobystrický kraj;Banská Bystrica;7407197.89;490;15116.7303877551;dodavatel
2015-08-01;Banskobystrický kraj;Banská Štiavnica;140275.35;49;2862.76224489796;dodavatel
2015-08-01;Banskobystrický kraj;Brezno;126708.5;44;2879.73863636364;dodavatel
2015-08-01;Banskobystrický kraj;Detva;588990.31;44;13386.1434090909;dodavatel
2015-08-01;Banskobystrický kraj;Krupina;108314.79;20;5415.7395;dodavatel
2015-08-01;Banskobystrický kraj;Lučenec;5004455.3;203;24652.4891625616;dodavatel
2015-08-01;Banskobystrický kraj;Poltár;132933.9;14;9495.27857142857;dodavatel
2015-08-01;Banskobystrický kraj;Revúca;334328.35;85;3933.27470588235;dodavatel
2015-08-01;Banskobystrický kraj;Rimavská Sobota;105238.7;141;746.373758865248;dodavatel
2015-08-01;Banskobystrický kraj;Veľký Krtíš;205070.5;60;3417.84166666667;dodavatel
2015-08-01;Banskobystrický kraj;Zvolen;10668995.35;190;56152.6071052632;dodavatel
2015-08-01;Banskobystrický kraj;Žarnovica;75040.27;28;2680.00964285714;dodavatel
2015-08-01;Banskobystrický kraj;Žiar nad Hronom;2588572.54;74;34980.71;dodavatel
2015-08-01;Bratislavský kraj;BA;432716208.422;4297;100701.933540144;dodavatel
2015-08-01;Bratislavský kraj;Malacky;622231.84;38;16374.5221052632;dodavatel
2015-08-01;Bratislavský kraj;Pezinok;4949348.5;131;37781.286259542;dodavatel
2015-08-01;Bratislavský kraj;Senec;1191260.868;66;18049.4070909091;dodavatel
2015-08-01;Košický kraj;Gelnica;84239.79;34;2477.64088235294;dodavatel
2015-08-01;Košický kraj;KE;9353472.22;686;13634.799154519;dodavatel
2015-08-01;Košický kraj;Košice-okolie;257206.92;105;2449.58971428571;dodavatel
2015-08-01;Košický kraj;Michalovce;5375910.89;170;31623.0052352941;dodavatel
2015-08-01;Košický kraj;Rožňava;357346.63;76;4701.92934210526;dodavatel
2015-08-01;Košický kraj;Sobrance;137607.86;69;1994.3168115942;dodavatel
2015-08-01;Košický kraj;Spišská Nová Ves;945817.48;137;6903.77722627737;dodavatel
2015-08-01;Košický kraj;Trebišov;3162638.76;473;6686.33987315011;dodavatel
2015-08-01;Nitriansky kraj;Komárno;1054470.07;120;8787.25058333333;dodavatel
2015-08-01;Nitriansky kraj;Levice;1121783.18;167;6717.2645508982;dodavatel
2015-08-01;Nitriansky kraj;Nitra;5208607.85;415;12550.8622891566;dodavatel
2015-08-01;Nitriansky kraj;Nové Zámky;2163275.08;175;12361.5718857143;dodavatel
2015-08-01;Nitriansky kraj;Šaľa;2947679.93;52;56686.1525;dodavatel
2015-08-01;Nitriansky kraj;Topoľčany;1348946.32;90;14988.2924444444;dodavatel
2015-08-01;Nitriansky kraj;Zlaté Moravce;3680321.78;41;89763.9458536585;dodavatel
2015-08-01;Prešovský kraj;Bardejov;3740257.82;423;8842.21706855792;dodavatel
2015-08-01;Prešovský kraj;Humenné;630976.08;88;7170.18272727273;dodavatel
2015-08-01;Prešovský kraj;Kežmarok;1118146.33;66;16941.6110606061;dodavatel
2015-08-01;Prešovský kraj;Levoča;70025.98;57;1228.52596491228;dodavatel
2015-08-01;Prešovský kraj;Medzilaborce;40800;6;6800;dodavatel
2015-08-01;Prešovský kraj;Poprad;255516.95;69;3703.14420289855;dodavatel
2015-08-01;Prešovský kraj;Prešov;1026313.69;90;11403.4854444444;dodavatel
2015-08-01;Prešovský kraj;Sabinov;789275.25;57;13846.9342105263;dodavatel
2015-08-01;Prešovský kraj;Snina;168345.2;40;4208.63;dodavatel
2015-08-01;Prešovský kraj;Stará Ľubovňa;10332332.89;103;100313.911553398;dodavatel
2015-08-01;Prešovský kraj;Stropkov;65998.33;27;2444.38259259259;dodavatel
2015-08-01;Prešovský kraj;Svidník;59225.36;50;1184.5072;dodavatel
2015-08-01;Prešovský kraj;Vranov nad Topľou;638995.66;105;6085.67295238095;dodavatel
2015-08-01;Trenčiansky kraj;Bánovce nad Bebravou;767769.3;36;21326.925;dodavatel
2015-08-01;Trenčiansky kraj;Ilava;1584880.44;61;25981.646557377;dodavatel
2015-08-01;Trenčiansky kraj;Myjava;390287.19;39;10007.3638461538;dodavatel
2015-08-01;Trenčiansky kraj;Nové Mesto nad Váhom;893281.78;94;9502.99765957447;dodavatel
2015-08-01;Trenčiansky kraj;Partizánske;352903.67;75;4705.38226666667;dodavatel
